Gender,Height,Weight
Male,177.833947986631,95.0395441141217
Male,181.364082840728,90.1558518721708
Male,176.662092940873,89.8472872934638
Male,187.499077776736,88.5822593643626
Male,170.172082190715,74.8169626930166
Male,181.40290336845,81.5848271898864
Male,165.809422530871,70.4203488234551
Male,173.41644634454,83.6965197152232
Male,184.82403966371,100.097794184321
Male,172.972424692881,83.1491539461125
Male,174.99763342331,89.1087436447823
Male,175.995355306795,83.7310911601374
Male,179.12899028958,94.1352352893034
Male,176.945862075355,80.376923674635
Male,171.691982772106,73.9844849381576
Male,184.170625765463,98.0748594332957
Male,180.982583433674,92.8300947538551
Male,182.395334698992,91.1359637405932
Male,183.5027203173,100.199275603927
Male,168.942074258774,89.108085051696
Male,167.713746372238,76.4941223072169
Male,171.645971014547,82.2964271587819
Male,173.346284248125,90.1099849514766
Male,187.518362586682,107.917128053654
Male,177.298259475646,78.4901293503808
Male,167.537327573643,72.884939116516
Male,180.540704642393,85.5487752671015
Male,169.154339204508,94.5039400487732
Male,175.136899135774,87.7406222490025
Male,173.340932952458,78.9747642258749
Male,183.684735812027,89.5248131347844
Male,182.411167941808,91.4535214714418
Male,165.70210577785,82.1055829660432
Male,179.426946430452,82.6093026600323
Male,164.419091017028,80.5349254947337
Male,170.443020003315,74.8311500009252
Male,165.398411615636,75.167956352535
Male,182.121134418465,87.585967829825
Male,169.755510643056,81.956765658885
Male,168.837039164256,78.3687785305443
Male,176.305276600334,80.4992517568793
Male,177.932530785292,91.0897726953935
Male,169.528755815986,76.0854201779726
Male,168.336795953153,70.0326202348619
Male,173.554257902004,80.7324490168943
Male,177.992756015895,83.4331940047398
Male,174.581789897785,81.2858555080604
Male,171.592370205165,71.9251705341265
Male,168.284226638376,75.5246699249854
Male,175.722794808662,78.0104202953624
Male,171.727126551765,79.0901982134694
Male,176.003554575592,85.1597896424115
Male,173.204337379568,91.3933278321457
Male,181.881997929182,92.9532532891568
Male,175.760018076242,81.0503343945023
Male,170.845380886817,74.395632308327
Male,187.160391236,101.273487841416
Male,176.624526118529,92.060264057547
Male,173.511361997329,85.906598818388
Male,172.056967204756,80.8167386459476
Male,182.132637006794,101.286792070093
Male,161.625952093618,75.762885110562
Male,174.551844077444,81.8591504111281
Male,170.051327791475,74.5882809411384
Male,159.275753927704,68.0250191588373
Male,183.536358665942,87.5025536257287
Male,180.107978779176,91.5729667385908
Male,171.729002748272,81.5866976423591
Male,179.835959747463,89.1161881703
Male,176.034113374487,85.0719277960968
Male,168.256961786534,77.8786436881606
Male,171.430170162276,86.9534071333329
Male,167.14787066005,75.2285270300506
Male,181.467012380319,84.2151341625732
Male,173.899590788678,80.8671985566695
Male,162.529328496649,68.4828898146508
Male,180.344820122048,95.2222616734892
Male,173.074899449083,78.9965867868665
Male,173.724316630227,81.5916649818019
Male,172.964398152342,76.0887612927964
Male,173.077099504039,83.027593587503
Male,174.904629384208,76.9096174522174
Male,168.018085457266,78.6672192653907
Male,168.163321414516,82.0500548543951
Male,171.277585345307,83.2381838714395
Male,176.456609319367,93.4299322278689
Male,179.110283623639,83.351995700624
Male,181.199475141488,91.6049435077169
Male,180.344939709079,98.0303460119054
Male,168.153963173933,72.2981757277733
Male,184.259999895287,95.4069195352229
Male,171.397553465424,81.0198546857534
Male,165.990042811758,66.5599982892187
Male,179.943918549056,88.875462496229
Male,177.64372715865,77.1904058827481
Male,164.4391313268,76.9537217169379
Male,176.0433433162,89.9829884071751
Male,174.849695664076,81.6047011313546
Male,157.320801099915,66.7976300876152
Male,174.2270722592,80.2786404346068
Male,165.655181968316,84.1267050637788
Male,163.407466191741,80.5097687905018
Male,174.622223022419,77.0323851377225
Male,184.123724717037,90.0750696725228
Male,170.774184532368,92.2380870923559
Male,170.849556301883,87.6419905896372
Male,165.401000879261,80.8005860535618
Male,168.307562896935,73.8355167957001
Male,171.962266335453,72.2510869155622
Male,166.447967755405,78.069674986581
Male,177.467183315378,91.5516678246982
Male,173.943963426422,77.2704538655275
Male,183.423466898128,93.1631523393494
Male,173.176013042944,77.0143732971031
Male,182.832264618891,90.91676055735
Male,167.805447301135,81.0065208396434
Male,169.306656991339,76.2098197770681
Male,171.702537456037,80.6334286295928
Male,173.344697998331,87.6691840252003
Male,164.613898459421,73.6540605978029
Male,171.430234405395,83.1814356733702
Male,173.179055995438,82.1255963726766
Male,176.665597653371,95.6497610325494
Male,168.661714157635,75.1005466315252
Male,169.144079071307,88.9713676626507
Male,182.717151920434,91.6466420775092
Male,173.44908598882,77.2982467835312
Male,177.686846035716,91.602035905859
Male,182.501868029323,87.7187890972927
Male,167.018966547311,81.5811019639491
Male,170.260904280616,70.9825825956994
Male,194.842980538962,106.610185693411
Male,184.330648283091,104.580414173459
Male,177.111164439312,92.4854379365753
Male,184.910028971648,98.9812117842836
Male,184.249959342732,101.000050567779
Male,183.628648196419,94.5625313690368
Male,170.823445032294,82.0002619760069
Male,192.898929355044,105.199210525744
Male,168.443229073611,77.3800092853169
Male,180.736375864711,85.3984264007439
Male,180.828193808847,88.9319411362741
Male,183.381680498197,97.3424689510341
Male,190.857686442186,101.660976480918
Male,163.605284573692,71.9303459907098
Male,164.425437869517,75.5235736395438
Male,161.073051330405,72.6385021213979
Male,172.335609693264,79.9104975168048
Male,167.466733465152,79.1451337783448
Male,180.25503810831,87.9544366032011
Male,171.655098084326,84.8178968693513
Male,174.216746912269,78.7416643443676
Male,178.624873748142,87.7004529814079
Male,183.881980228973,94.545133007667
Male,179.884976054895,93.4549104666191
Male,167.394385203006,78.2787441602793
Male,189.980252555442,105.52155764834
Male,171.909534347014,80.3947120755676
Male,170.576145432576,79.6719335076403
Male,182.308096711094,96.4454989892929
Male,164.249689140215,75.7358951851574
Male,173.031831640435,89.092007453474
Male,169.638795188401,75.0382880236152
Male,169.68685858534,80.0888427712193
Male,172.43047504699,79.2207657308137
Male,175.700885374878,88.5581813907405
Male,178.371305249004,93.2968157810427
Male,164.733729910987,71.8224115231748
Male,172.265576909718,76.6937927049676
Male,161.1382285664,61.5324200457358
Male,182.495024513676,98.9544828830846
Male,169.489307063599,70.714784750511
Male,182.799496356233,91.4115690570404
Male,193.094222589285,107.014173701755
Male,181.549297257808,88.6285281922152
Male,171.119313957966,80.1207507048469
Male,179.210319149257,90.0199810830202
Male,177.462437254876,84.2397046514579
Male,172.586827907093,80.4435341434204
Male,188.225579513831,97.866875440777
Male,175.686304200819,84.8318736694297
Male,169.055360574668,77.8308916230504
Male,169.422076674874,78.3987546793504
Male,170.805004984131,76.3305918927747
Male,175.390519131893,74.307663213716
Male,179.508777828896,86.1931095568109
Male,166.367447608378,71.1549551173221
Male,165.575540968048,78.2929196371804
Male,171.62308323545,76.6860701746308
Male,187.491079648114,104.949625885914
Male,181.880673089458,94.007158250753
Male,172.0208630593,78.087120237767
Male,173.30707515855,90.6402724170933
Male,167.460731143587,76.2444662577905
Male,181.733179102546,89.7293947314608
Male,175.677528049973,89.3087789639439
Male,174.238054682855,81.7471576801815
Male,180.486077649894,85.7896749688402
Male,161.655911337008,71.8592771946017
Male,180.803436704918,94.7656574712509
Male,167.966829851417,84.8857146550939
Male,165.245727712348,71.4781302849353
Male,172.95209087147,82.3924670891299
Male,180.322585503579,92.871455246643
Male,188.521784189167,104.838805033304
Male,176.090880176155,84.4853336056654
Male,164.925609172974,82.1427305172389
Male,173.600979478941,90.2289650094772
Male,180.159977714552,92.2472151510442
Male,156.153635372049,73.041353741536
Male,173.966664305037,86.0947924301586
Male,183.006720271879,90.8104013879666
Male,184.205034245473,100.635123278726
Male,180.934134939061,97.0959707517986
Male,183.5381525731,91.4901512342842
Male,171.615201357595,84.9065681748318
Male,183.559721767249,89.1432867642247
Male,159.004629913784,68.8192974459865
Male,168.24055072111,75.8848213416737
Male,176.912111027417,90.1939097399853
Male,175.986240371677,81.0975086482155
Male,179.64220799287,87.7878564457939
Male,174.824681998376,89.6923318148833
Male,167.676647713091,83.6704020114253
Male,168.693800433389,70.3951068790157
Male,169.20368595495,73.0246786696546
Male,172.808447326543,85.7671991673361
Male,179.076091032,78.4649646273028
Male,175.660632912441,88.8565213483656
Male,179.819357438601,97.8608661548099
Male,165.593717893287,75.6171307607399
Male,189.955714370495,108.61911022592
Male,180.509941941446,83.5875916759048
Male,176.108862376323,90.7110930440666
Male,177.543978034582,86.8230567439441
Male,163.639992231127,76.7066716078987
Male,172.344411974469,88.3345574471157
Male,171.574636499632,83.1282332900113
Male,189.909314986132,95.4221076314756
Male,181.404122805367,89.8304863526038
Male,170.485674740965,78.3190500814242
Male,177.443353296548,89.3897637863583
Male,173.814266014183,86.41191138747
Male,172.551045821839,83.7128906926961
Male,173.978171614392,81.6147253929729
Male,165.720124263061,72.3493844598228
Male,178.270794199355,89.7588293314194
Male,180.604498237908,98.5517547611105
Male,173.856849499379,85.2333051681266
Male,166.168265133089,80.2230450768153
Male,171.960001808844,83.9817432877492
Male,188.526580177785,101.290740617787
Male,180.764804511968,93.867680989773
Male,170.766160600474,77.5719161210793
Male,172.416620351899,79.4796820543199
Male,171.135993689948,78.6122089391897
Male,174.653567199725,82.1572925727024
Male,182.13139215245,91.9018253100515
Male,176.227726773361,90.6507785267767
Male,187.239980190941,101.384489937592
Male,176.411575567865,99.4553560504271
Male,179.797176115931,95.8059245782436
Male,182.291897891729,91.0808122821584
Male,176.132373054886,94.7144436149159
Male,165.826504791929,73.2188576796464
Male,180.141484811072,94.2727217656737
Male,174.235523223403,82.0236027959914
Male,174.253642939456,80.2020854849248
Male,176.476010064225,88.2707125626853
Male,167.464476386091,73.9393205304787
Male,174.04929705681,78.5941839201709
Male,187.779975280603,97.8035231094845
Male,180.842762068465,95.3153412972329
Male,169.053730657339,83.9337178663601
Male,182.225381622103,85.259581468205
Male,177.151866502401,85.3574527821579
Male,169.546661479152,81.4388226400175
Male,177.018752533164,96.033785629609
Male,178.824932750337,89.671574111919
Male,175.310129719066,84.4987428631722
Male,164.42000937435,75.3443856090206
Male,180.335109079878,85.6435083673607
Male,163.72792820275,73.2001204987943
Male,177.163787360825,87.7592831957775
Male,181.678195982949,85.8569125729136
Male,173.552906294489,94.2495795395753
Male,179.742389216844,90.4113609712662
Male,181.404386070745,95.1900263298609
Male,176.251804201023,81.7261530419098
Male,182.884399833209,89.0012886934395
Male,175.746346432272,85.9279424727353
Male,168.062562739275,75.076101814816
Male,170.871243207689,82.7326110618042
Male,180.126221924982,85.9818278907953
Male,175.564514985753,86.012797617698
Male,171.218925713219,77.1974236840867
Male,185.264168562128,98.0200766812776
Male,179.046958887829,80.3165259033158
Male,175.280979033143,88.9272508097756
Male,169.575759190773,76.0676034865533
Male,175.566485872816,81.4686929922195
Male,185.740718657265,100.090248059286
Male,171.41653269436,74.5230070702548
Male,164.985898970773,71.0074627298606
Male,172.167522250423,83.3162453234344
Male,171.862492941959,77.249209403332
Male,168.85004839643,76.4879778927534
Male,185.38715831065,95.0901081245937
Male,176.690609984084,88.6073950655758
Male,180.349042754253,88.1431773961604
Male,177.585718899748,99.503532093191
Male,182.110740141637,93.0597277287452
Male,171.830849778126,81.1397315697112
Male,173.470708593894,82.4289751134501
Male,174.465629411229,92.3333389453711
Male,175.04605997918,74.9133943956162
Male,175.160634368796,89.7801129925584
Male,170.807977418637,78.6002511025647
Male,175.046293648295,83.4372454627134
Male,167.229903039188,63.2915274196538
Male,164.264531891505,72.6602363094394
Male,168.391580217978,74.2094665622329
Male,170.427867797892,87.9764850956304
Male,170.175655921309,86.1341010087203
Male,180.243406092715,83.5625017835837
Male,173.789015400315,86.5433315637823
Male,171.837420070081,85.366322561743
Male,192.075290621966,102.606039286542
Male,179.195074736512,89.7565006053833
Male,174.982730829728,86.4153935515959
Male,173.44271107556,79.9440402740246
Male,165.087498778381,80.6155882477232
Male,166.562459718389,78.7851166865502
Male,176.037464130289,95.4646449589181
Male,166.889977172269,77.1562547166167
Male,172.222137166151,78.6800192440594
Male,175.809014172259,83.8858032368292
Male,172.758115262596,88.1270043861159
Male,157.294450316145,67.6531038449129
Male,170.856561297519,87.3032013065317
Male,171.899127508942,81.5335284943691
Male,177.726095184555,92.0171668130154
Male,165.896192303785,74.0975787183268
Male,182.64125381905,98.4420351406457
Male,168.234116267148,83.0804697520413
Male,167.169954773542,75.560993057322
Male,185.026167551746,93.1001613118335
Male,180.211586369637,86.0478034658404
Male,181.213271374477,99.1490134991558
Male,180.481386961195,92.142421704933
Male,157.290890128736,63.4598206545079
Male,174.656642197071,89.0372999943899
Male,171.663211220997,81.6179887693372
Male,171.098704458971,74.4552772320806
Male,167.333057652919,76.2827730796418
Male,174.484695863899,86.0656990671391
Male,176.618548346155,88.5277282207872
Male,169.252114703848,86.3947423585586
Male,177.317149997176,92.7262695765495
Male,174.446879160722,88.9728068998028
Male,181.902554025884,95.1049856654127
Male,177.012080147214,86.6058629950002
Male,180.088759367925,89.7861924008083
Male,172.734767540523,84.7220670058667
Male,179.363989705036,85.5764049379613
Male,181.790833160196,80.0030341455676
Male,185.452672687976,94.9501790205056
Male,154.300219383341,61.7646545495609
Male,175.468583848701,86.6066713009868
Male,176.120393575022,86.838217216611
Male,172.103129787376,83.8865015816873
Male,193.10878793215,105.375531923987
Male,183.458145046764,91.5252739210612
Male,175.059445016364,85.4244402526481
Male,165.950716309115,79.2224270271095
Male,167.468304767488,83.4352269126333
Male,178.98539084798,85.0564115596019
Male,185.879850797693,96.9994938432237
Male,174.119234403654,79.4781719695587
Male,174.064696955726,76.9041673916062
Male,161.534996767954,65.5857392748983
Male,170.5463727186,79.6866752306302
Male,179.873581364263,89.4476173608911
Male,186.766923411759,101.117412407449
Male,167.998315055281,75.0261785288221
Male,172.483398360919,77.2998927405163
Male,181.440774586952,98.2634491863351
Male,170.466206686987,78.7923342617264
Male,186.141151632601,98.835900458802
Male,161.728361211397,73.0342748473556
Male,175.832313565439,87.8863193317606
Male,176.962115023174,80.3398343517552
Male,179.033038340862,92.9080925815308
Male,175.271881781378,80.1641725732992
Male,173.8830507806,87.4352492380391
Male,167.702823807596,75.7321831985886
Male,176.068149578207,84.7028608767477
Male,175.457461034329,85.5048946137366
Male,186.848166731648,94.5111057943756
Male,167.862729772085,73.2532094035912
Male,186.756000206417,97.5070661613552
Male,176.984812947786,93.0468852747105
Male,169.359024037001,83.0968328041906
Male,185.322630287988,94.7531209277105
Male,173.347055246926,94.3133781162845
Male,182.769829757338,95.5554269849288
Male,180.488928706824,92.6565250186156
Male,170.121452868558,88.5405823868141
Male,173.934125272344,86.4936543314885
Male,181.062481133864,90.5529870534118
Male,165.050358979099,75.6689193037029
Male,169.575185038451,81.1011196910331
Male,174.666050778653,84.2647644674375
Male,175.241060660628,87.8857138486925
Male,181.089794272733,103.782083696177
Male,175.385675137136,87.2482858991373
Male,169.015364321388,79.8247037120722
Male,174.029429550607,79.8962569548186
Male,171.347676895441,80.5046534382523
Male,181.247751328213,91.5170743077554
Male,174.21963134583,80.2146063098981
Male,177.129660235638,84.152320301402
Male,177.377996950268,85.2939064355134
Male,183.922887839897,85.9032661339839
Male,166.203876044379,75.3401543137539
Male,168.319848196418,77.2241190358496
Male,177.734724218057,96.5263094301798
Male,180.871353328268,88.9700324521033
Male,177.640996489003,91.7521677739717
Male,181.3204963701,91.3225876697066
Male,164.05550544156,71.8735096081306
Male,174.734180416318,79.1470350535007
Male,173.85219668929,83.3626721189979
Male,175.772008430052,85.3222455446573
Male,176.342083964536,79.919930220643
Male,176.799812011459,88.0878893011933
Male,185.119535711699,88.0873436280033
Male,157.932961303315,66.1785477100194
Male,174.941754815068,87.0142358115237
Male,180.543412238821,95.1878931030037
Male,183.343636669158,91.2905901563364
Male,183.039397644168,94.7017784417316
Male,171.145347049196,82.859195296629
Male,172.553971713874,75.4936157393566
Male,179.836902858643,87.7217637815886
Male,166.494768030624,80.942666742007
Male,178.285710182936,93.4135487142507
Male,182.318648235407,90.359990852597
Male,173.050932574492,87.103075160328
Male,173.633085709577,79.4969260182495
Male,167.869506813538,77.1135634478612
Male,181.813512772472,93.1440268583241
Male,186.783136016225,88.9236702981707
Male,180.633450876979,94.4130232524427
Male,179.817528466366,92.0296246236863
Male,182.191813631081,85.5451941039915
Male,160.519187138208,73.6768249329175
Male,172.976828059112,82.9403854113638
Male,167.274493312049,71.3579419351574
Male,173.599999513503,81.0460005938778
Male,176.682981482101,84.9203538787389
Male,174.569892345011,77.8458974686272
Male,178.202025236346,90.9606990053591
Male,175.065275100815,87.9638992631639
Male,163.322442462888,70.5288971405177
Male,178.957307961722,87.3291174663845
Male,174.305120503238,72.5123363131526
Male,176.948469431204,79.949796792665
Male,175.409566732829,77.8857952862952
Male,170.756545012135,82.4220294707135
Male,167.934131225262,77.7396175398058
Male,174.288163858032,81.252853301403
Male,175.89249254634,85.0346071080981
Male,176.890441706324,82.5557952802297
Male,184.904452026947,97.2837067327438
Male,190.61174748327,94.5859190646592
Male,180.270617692469,86.283174185794
Male,188.945551560004,98.4946862174233
Male,163.479896234155,70.7938717752957
Male,181.170582708479,93.6146716217358
Male,170.616942082837,80.8086764359819
Male,188.980246588687,103.799265628219
Male,162.224519237357,79.1397216213136
Male,174.97041908784,74.4865660919337
Male,183.215255169956,96.2328429993443
Male,173.745464469969,93.4467285774502
Male,165.335347235364,75.9465110935071
Male,175.843384954447,88.5496132170307
Male,182.747382192887,94.8803284464259
Male,171.355996264829,82.6904047309316
Male,176.054787951494,86.2664611580988
Male,161.876862345954,72.7311656381964
Male,154.126736203163,58.6499099723981
Male,179.484840616118,88.7345333139463
Male,171.688839059062,84.7089487133311
Male,189.60975002362,103.192472597824
Male,178.986380289252,89.4426870291256
Male,182.737786718961,95.0530533912127
Male,188.025407058048,95.1451277353103
Male,179.786859532046,99.9883628074288
Male,164.407232680942,76.7513665569947
Male,173.692881163667,84.2980850064243
Male,181.531820837958,87.4033197458832
Male,170.038912493463,80.2976172091667
Male,179.82432667071,90.6945333764562
Male,165.84278434098,76.5256379751851
Male,156.855184965585,56.0313774488177
Male,158.700905124759,72.6845973135829
Male,172.226426870254,89.3950957078531
Male,176.596025470613,73.4687215066846
Male,184.151921850222,91.4691201331028
Male,179.032648650888,88.3534612706579
Male,169.391929422786,73.738367971259
Male,181.081470662649,79.746448466935
Male,182.363788682842,94.9727800658024
Male,185.563114396277,92.7415707389543
Male,174.887520095444,95.6485296308652
Male,167.755427398103,76.8050478991387
Male,187.924189595558,101.298934596668
Male,175.899109410409,87.5191662182713
Male,176.125269326486,78.4282346982311
Male,180.27971301555,86.8955962755513
Male,161.445645167912,71.2681684104522
Male,177.216183417988,82.9145738604212
Male,165.578733008081,68.8947019089237
Male,177.746509682599,87.6979684375904
Male,177.16651676558,84.1086438313147
Male,180.775435127184,88.6238531024813
Male,179.252884528681,79.0143145048067
Male,166.753767378623,74.6838384046684
Male,170.531571913759,74.3187818426247
Male,167.431940832203,79.2515752370512
Male,187.41805656644,96.5699889950678
Male,172.052618404942,78.3780942591114
Male,166.481953683912,78.0089024174057
Male,180.883337916849,88.8692943363427
Male,166.60457923578,79.2948435627359
Male,166.795588380958,79.1821292749425
Male,157.410749131541,63.6288650247009
Male,187.705844263386,97.7761569174413
Male,183.749146450605,97.9115680318102
Male,178.591703625816,83.571541103195
Male,170.473533460995,76.2951573917623
Male,167.468503681503,68.6668517376826
Male,170.75847235282,84.3545772010153
Male,178.09043281865,92.1888236118589
Male,190.097409288068,101.579964472717
Male,163.899348668758,67.3457957256581
Male,177.930186914249,93.9818344556545
Male,182.456248689234,93.0739312702034
Male,185.005318823742,94.9923634873556
Male,186.186738996692,90.3405255133119
Male,168.638708816472,74.8719863729829
Male,168.948511378955,81.9915325115168
Male,175.952944025431,91.7610992147145
Male,173.309162976375,88.5692767023723
Male,178.851227347023,83.5664615062095
Male,177.1062884213,85.4811177567799
Male,166.397264082083,71.3069418368732
Male,175.608664166774,89.1545618907802
Male,187.112119541984,94.5132320140025
Male,167.367591415431,71.7514440322623
Male,173.62024955418,83.7323701332782
Male,178.878815545202,89.7692683333665
Male,183.083710912381,92.0189556151301
Male,182.146256954746,90.3014487024509
Male,166.952071153711,70.8619377684591
Male,162.301779025929,76.3393240302562
Male,178.602664668355,91.4036360354677
Male,167.103373673727,79.1903048615145
Male,177.361759030437,89.3262318178195
Male,173.561121233097,89.7008889627232
Male,172.063636737978,75.1344681609632
Male,190.586079179336,105.635279605848
Male,186.446308643713,87.4218769022321
Male,176.669095173574,87.1720674858104
Male,163.929161051481,71.2725831029249
Male,171.568774136651,74.160115922665
Male,185.665054081624,93.0578361159794
Male,169.047111924749,77.7586378506125
Male,187.938674639697,94.7846633867581
Male,179.99122767046,95.1450560521885
Male,181.784583589508,93.5580935561905
Male,167.229513481459,80.3818078833231
Male,178.49985550306,96.0327989985965
Male,156.904745868204,67.818734928917
Male,190.055361081049,99.9428133288698
Male,181.877070452537,87.2837621917098
Male,170.840663086141,74.1108150899205
Male,180.147453858639,90.6178716024689
Male,190.651558366843,99.1478122004921
Male,185.676225655373,101.244660778731
Male,179.481459758352,98.8612303349972
Male,170.547455067577,77.6584788461847
Male,170.492809711558,66.9220366083753
Male,176.593357665084,77.1275073860407
Male,165.670716825162,72.9539566831142
Male,173.762575564252,83.9724597871078
Male,174.659197788249,80.3236082091091
Male,172.559646783804,85.6763152442304
Male,175.864084875568,72.2322064125564
Male,173.902938751949,85.3112549803371
Male,166.863505736246,68.474529352239
Male,176.35473503777,78.1656410955087
Male,167.983894198153,75.4612972483485
Male,180.027702250752,84.5222536159949
Male,167.571585098716,85.1203395122294
Male,164.945353166045,74.3347470094797
Male,173.656252435807,89.3347204928875
Male,176.594900318068,86.0497584277961
Male,168.797229435179,85.7174789405408
Male,176.465437674789,80.4417823092219
Male,174.574450706194,83.5200908986062
Male,187.404437179519,100.352737517203
Male,194.314783685226,98.8296892659659
Male,180.913282889171,90.3477078131558
Male,163.845774538536,74.6160502962107
Male,168.919689947413,74.0579156345532
Male,175.794449122497,85.105117507254
Male,161.407779086655,68.1960415026774
Male,177.117066219511,91.946319979484
Male,174.264849499015,82.4289320504802
Male,181.518890829585,93.7079598691144
Male,176.554099523697,92.5261525818592
Male,187.349474784685,105.055840270029
Male,173.425578377354,88.5365907995036
Male,184.03476889352,90.8499437094201
Male,179.753750906813,88.6105840562767
Male,178.948437492133,85.3201278087458
Male,175.016411087598,88.2961142915654
Male,175.865605054628,89.5445453419784
Male,170.885732101108,70.9492014876916
Male,181.517962316618,94.2421453163562
Male,174.855209122292,77.982058240603
Male,181.371150372735,98.3946694982805
Male,178.167980146068,86.4480022123015
Male,179.526415225325,93.494310095823
Male,174.094434778653,91.2213846737689
Male,181.444206356776,93.7094122966879
Male,165.660884022809,72.1153157105879
Male,179.76380460259,94.4485438125372
Male,177.190640765391,85.1900487660483
Male,162.464827938985,76.361966808152
Male,178.572574703239,89.2828047535611
Male,178.604797023185,93.2230832216359
Male,171.209736009959,74.6496272948247
Male,170.488617756421,75.8367392039738
Male,173.679052912655,76.6558341519053
Male,176.728726990201,83.560635756365
Male,158.831923341325,76.2730035467323
Male,176.115526675752,83.5150938189553
Male,169.640166888029,78.0974141156952
Male,191.493882265044,99.1573418526549
Male,178.342617873878,86.0274757182237
Male,180.603051584419,89.248732982535
Male,177.276475245049,82.4281866413248
Male,168.838484929432,79.5551161254998
Male,179.612833783831,94.6693852587399
Male,161.591541906638,73.7880673433266
Male,179.195170482288,86.7806820440289
Male,171.203165579037,87.3947843724129
Male,181.4453442544,96.768307270668
Male,174.227249045383,85.004288810046
Male,181.488909399611,92.2825090487202
Male,179.574926465818,86.175893312928
Male,181.334319791411,89.4969033167389
Male,179.033533640551,87.7065250766747
Male,188.996797153362,102.829770393912
Male,161.037075001772,83.9998579100901
Male,173.735286561662,77.713512961879
Male,171.271829618573,79.4350115731081
Male,179.862479911415,89.0043273102219
Male,170.460088356683,88.3381096186281
Male,172.02967854649,83.673413354622
Male,174.119113750704,81.4455234406249
Male,174.293491830356,87.3643768080834
Male,179.338632965674,89.5124109891746
Male,170.400424297246,74.4687844858837
Male,165.891738790159,75.8985073492929
Male,177.607332749771,84.3075957006528
Male,173.64617260679,87.9885688625311
Male,180.009304505525,93.3782337860796
Male,193.071242031141,106.79277791078
Male,172.633558225725,80.2706920321907
Male,177.203322103283,90.2767953587211
Male,176.704427858418,91.0377522005781
Male,181.762447605921,97.0589795802388
Male,180.233445147055,91.4728765022395
Male,166.219942670363,65.3771343233444
Male,180.279356274664,91.8991852651201
Male,172.701842154712,83.4419175752613
Male,179.117028330186,90.5226483029118
Male,175.53734625324,79.8527882571798
Male,181.878155673117,88.4198536230745
Male,177.519478797665,92.3142847506165
Male,168.800522888507,75.6068231964745
Male,178.540039628262,94.1242148602822
Male,159.054711614202,69.3328865086291
Male,169.219071852996,66.3291231846961
Male,165.989731969045,71.1056884354612
Male,181.881119317856,95.2384185092395
Male,176.308802649042,83.4165260783068
Male,177.530286526131,91.0798468155218
Male,166.791534752893,74.4869002085493
Male,163.597014058085,70.1439393454066
Male,174.31229002029,85.9326598816444
Male,176.784717916439,80.1020286919448
Male,171.331207356625,78.5948918117813
Male,173.151786278871,84.0293286176166
Male,176.666179651704,92.4470803629238
Male,166.998136889249,82.5771903200447
Male,185.730878603479,91.4912200792977
Male,169.217152048225,80.6680057219873
Male,175.630608826064,91.9105287224719
Male,167.553119421074,84.47036557346
Male,170.696296697471,84.1204540472819
Male,166.253051213982,79.7616516604364
Male,185.496433748383,95.0673496078215
Male,173.525802051848,81.3611853227647
Male,168.489074906445,75.0097272602636
Male,183.799438043741,89.9304972365909
Male,172.002265824601,83.8835869305694
Male,179.013081906438,90.8308890882985
